"Date Inserted","Reporting Date","Sale Month","Store","Artist","Title","ISRC","UPC","Quantity","Team Percentage","Source Type","Country of Sale","Songwriter Royalties Withheld (USD)","Earnings (USD)","Recoup (USD)"
"2025-12-07","2025-12-07","2025-09","Facebook","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","US","0.00000","0.000967578117",
"2025-12-07","2025-12-07","2025-09","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","928","100","Song","US","0.00000","0.897912492929",
"2025-12-07","2025-12-07","2025-09","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","60","100","Song","OU","0.00000","0.058054687023",
"2025-11-28","2025-11-28","2025-10","iTunes Songs","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","US","0.00000","0.490377154000",
"2025-11-28","2025-11-28","2025-10","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","54","100","Song","US","0.00000","0.369498184769",
"2025-11-28","2025-11-28","2025-10","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1068","100","Song","US","0.00000","6.580364024144",
"2025-11-28","2025-11-28","2025-10","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","25","100","Song","MX","0.00000","0.048650308050",
"2025-11-28","2025-11-28","2025-10","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","DE","0.00000","0.034707223003",
"2025-11-28","2025-11-28","2025-10","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","CZ","0.00000","0.009963351795",
"2025-11-27","2025-11-27","2025-10","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","5","100","Song","CA","0.00000","0.021056809742",
"2025-11-26","2025-11-26","2025-10","YouTube (Red) - Composition","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","US","0.00000","0.002048988909",
"2025-11-26","2025-11-26","2025-10","YouTube (Red) - Composition","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","18","100","Song","US","0.00000","0.025256082101",
"2025-11-26","2025-11-26","2025-10","YouTube (Red) - Composition","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","347","100","Song","US","0.00000","0.524270390458",
"2025-11-26","2025-11-26","2025-10","YouTube (Audio)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","US","0.00000","0.002501320454",
"2025-11-26","2025-11-26","2025-10","YouTube (Ads) - Composition","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2106","100","Song","US","0.00000","2.168058324630",
"2025-11-26","2025-11-26","2025-10","YouTube (Ads) - Composition","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","50","100","Song","US","0.00000","0.014983910052",
"2025-11-26","2025-11-26","2025-10","YouTube (Ads) - Composition","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","PR","0.00000","0.000174091903",
"2025-11-26","2025-11-26","2025-10","Youtube Shorts Composition","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","111","100","Song","US","0.00000","0.002167884522",
"2025-11-26","2025-11-26","2025-10","YouTube (Ads)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","51","100","Song","US","0.00000","0.259721257647",
"2025-11-26","2025-11-26","2025-10","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","149","100","Song","US","0.00000","0.321118294331",
"2025-11-26","2025-11-26","2025-10","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","MX","0.00000","0.000159159020",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","6","100","Song","US","0.00000","0.016154127813",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","8","100","Song","US","0.00000","0.000374550454",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2106","100","Song","US","0.00000","7.226861082100",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","50","100","Song","US","0.00000","0.024973183420",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","TH","0.00000","0.001457969666",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","SE","0.00000","0.021590597742",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","PR","0.00000","0.000580306345",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","PL","0.00000","0.001453967553",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","PH","0.00000","0.000381401342",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","PE","0.00000","0.000531080358",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","NL","0.00000","0.000210911340",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","10","100","Song","MX","0.00000","0.002234779747",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","JP","0.00000","0.002092704745",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","IE","0.00000","0.006118029726",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","10","100","Song","GB","0.00000","0.028978097626",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","0","100","Song","FR","0.00000","0.001940224250",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","ES","0.00000","0.001139801704",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","14","100","Song","DE","0.00000","0.047604730683",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CY","0.00000","0.000811228249",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","6","100","Song","CA","0.00000","0.020817389563",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CA","0.00000","0.000749595713",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","24","100","Song","AU","0.00000","0.039569688960",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","AT","0.00000","0.000057230212",
"2025-11-26","2025-11-26","2025-10","YouTube (Red)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","5","100","Song","US","0.00000","0.050304155205",
"2025-11-26","2025-11-26","2025-10","YouTube (Red)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","IN","0.00000","0.001657181889",
"2025-11-26","2025-11-26","2025-10","YouTube (Red)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","135","100","Song","US","0.00000","1.407766902784",
"2025-11-26","2025-11-26","2025-10","YouTube (Red)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","GB","0.00000","0.011508016701",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","US","0.00000","0.000273857754",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","NG","0.00000","0.000005282396",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","US","0.00000","0.002738577529",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","11","100","Song","US","0.00000","0.021286157410",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","235","100","Song","US","0.00000","2.490188966081",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","6","100","Song","PL","0.00000","0.031513976217",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","5","100","Song","PH","0.00000","0.014747608222",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","7","100","Song","MX","0.00000","0.011431026338",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","KR","0.00000","0.006593660395",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","GB","0.00000","0.020065061305",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","EC","0.00000","0.001962683941",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","DE","0.00000","0.016186960486",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CA","0.00000","0.010670727225",
"2025-11-26","2025-11-26","2025-10","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","9","100","Song","AU","0.00000","0.101428748478",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","8","100","Song","GB","0.00000","0.020108035904",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1159","100","Song","US","0.00000","4.608641488315",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","13","100","Song","NG","0.00000","0.000390999871",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","KZ","0.00000","0.000004999998",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","KE","0.00000","0.000535999824",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","JM","0.00000","0.000003999998",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","6","100","Song","IN","0.00000","0.000691999773",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","HN","0.00000","0.000105999965",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","GT","0.00000","0.000120999960",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","GH","0.00000","0.000010999996",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","EC","0.00000","0.000045999984",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","DO","0.00000","0.000253999916",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CR","0.00000","0.000200999934",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CD","0.00000","0.001813999404",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","BY","0.00000","0.002086999315",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","16","100","Song","ZA","0.00000","0.001390045144",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","VN","0.00000","0.000012657695",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","11","100","Song","TR","0.00000","0.003455550966",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","TH","0.00000","0.000131179756",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","SA","0.00000","0.000617925697",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","RO","0.00000","0.000403895567",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","PT","0.00000","0.000140385353",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","42","100","Song","PH","0.00000","0.004323178481",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","PE","0.00000","0.000034520988",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","NZ","0.00000","0.000750256153",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","NL","0.00000","0.005588948066",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","MY","0.00000","0.000085151772",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","42","100","Song","MX","0.00000","0.053558163232",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","IT","0.00000","0.007989307479",
"2025-11-24","2025-11-24","2025-09","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","IS","0.00000","0.000001150699",
